TransactionID	CustomerID	Product	Quantity	UnitPrice	TotalPrice	TransactionDate	City
23637	CUST07445	NoSQL Essentials	1	199.99	199.99	05/23/2024	Phoenix
23638	CUST04368	Hadoop Basics	1	63.01	63.01	2025-10-15	Austin
23639	CUST07744	Airflow Fundamentals	3	265.75	797.25	2025-02-13	Houston
23640	CUST03629	SQL for Analysts	4	149.00	596.00	2025-05-28	Seattle
23641	CUST03320	Python for Data Engineers	3	289.99	869.97	05-10-2024	Houston
23642	CUST04703	Spark Intro	3	356.94		2025-07-21	Chicago
23643	CUST07176	Python for Data Engineers	1	289.99	289.99	2024-02-20	Miami
23644	CUST07965	Data Warehousing 101	6	275.30	1651.80	07/15/2025	Seattle
23645	CUST03263	GenAI for Engineers	2	349.50		03-04-2024	Miami
23646	CUST06408	Data Modeling Basics	6	178.25	1069.50	2024-05-24	Boston
23647	CUST03345	Python for Data Engineers	5	289.99	1449.95	2024-01-16	Phoenix
23648	CUST05023	SQL for Analysts	2	149.00	298.00	2025-07-25	Portland
23649	CUST05284	Spark Intro	4	356.94	1427.76	2024-03-04	San Francisco
23650	CUST04415	Data Modeling Basics	5	178.25	891.25	03/01/2025	Austin
23651	CUST06414	Data Modeling Basics	5	178.25	891.25	2024/11/16	Minneapolis
23652	CUST01630	NoSQL Essentials	2	199.99	399.98	2025-06-21	New York
23653	CUST08355	Python for Data Engineers	6	289.99	1739.94	2024-08-12	Portland
100372	CUST08355	Python for Data Engineers	6	289.99	1739.94	2024-08-12	Portland
23654	CUST07563	ETL Pipelines 101	3	245.60		2024-03-04	Portland
23655	CUST04547	Cloud Fundamentals	6	199.50	1197.00	12/07/2025	Phoenix
23656	CUST06600	Airflow Fundamentals	5	265.75	1328.75	09/14/2024	Austin
23657	CUST08004	Data Warehousing 101	4	275.30	1101.20	28-11-2024	Portland
23658	CUST01514	SQL for Analysts	3	149.00		11/01/2025	Austin
23659	CUST05075	Data Warehousing 101	5	275.30		2025-02-22	Austin
100373	CUST05075	Data Warehousing 101	5	275.30		2025-02-22	Austin
23660	CUST05067	Data Warehousing 101	4	275.30	1101.20	06/11/2024	Phoenix
23661	CUST06551	Data Modeling Basics	1	178.25		03/24/2024	Minneapolis
23662	CUST02997	Cloud Fundamentals	3	199.50	598.50	2025-03-22	Portland
23663	CUST03304	Airflow Fundamentals	4	265.75	1063.00	2025-07-05	Portland
23664	CUST02820	Data Governance 101	3	220.10	660.30	2025-11-14	Atlanta
23665	CUST07459	Hadoop Basics		63.01		2024-04-23	Chicago
23666	CUST04349	Data Governance 101	3	220.10	660.30	2024-03-03	Philadelphia
100374	CUST04349	Data Governance 101	3	220.10	660.30	2024-03-03	Philadelphia
23667	CUST03763	Airflow Fundamentals	4	265.75	1063.00	2024-01-13	Dallas
23668	CUST02741	Data Modeling Basics	5	178.25	891.25	2024-06-05	Philadelphia
23669	CUST02068	Hadoop Basics	2	63.01	126.02	2024-11-01	Philadelphia
23670	CUST02912	Airflow Fundamentals	1	265.75	265.75	2025-05-07	Minneapolis
23671	CUST03454	Airflow Fundamentals	1	265.75	265.75	2024-01-25	Philadelphia
23672	CUST06554	Cloud Fundamentals	2	199.50	399.00	09/01/2024	Philadelphia
23673	CUST02773	Data Governance 101	4	220.10	880.40	2024-09-01	Dallas
23674	CUST01690	Airflow Fundamentals	5	265.75	1328.75	01/26/2025	Austin
23675	CUST05983	Airflow Fundamentals	1	265.75	265.75	2025-01-31	Denver
23676	CUST08222	Airflow Fundamentals	6	265.75	1594.50	02/02/2024	Dallas
23677	CUST04499	SQL for Analysts	2	149.00	298.00	2024-02-21	Atlanta
23678	CUST02069	SQL for Analysts	6	149.00		2024-09-06	Philadelphia
23679	CUST08778	AWS Foundations	2	310.45	620.90	2025-08-28	Houston
23680	CUST06616	NoSQL Essentials	2	199.99	399.98	14-04-2024	Dallas
23681	CUST08214	Big Data Essentials	1	421.85	421.85	22-05-2024	Philadelphia
23682	CUST02511	Cloud Fundamentals	3	199.50	598.50	2024-07-22	Miami
23683	CUST00996	Data Warehousing 101		275.30		2025-09-15	Dallas
23684	CUST06385	ETL Pipelines 101	2	245.60	491.20	2024/09/10	Philadelphia
23685	CUST08703	GenAI for Engineers	1	349.50	349.50	2025-08-13	Seattle
23686	CUST02785	NoSQL Essentials	3	199.99	599.97	02-06-2025	Austin
23687	CUST00950	Data Governance 101	6	220.10	1320.60	2024-01-16	Portland
23688	CUST08669	Data Governance 101	3	220.10	660.30	04/26/2025	Atlanta
23689	CUST00456	AWS Foundations		310.45		2024-10-04	Dallas
23690	CUST03958	ETL Pipelines 101	4	245.60	982.40	23-09-2025	Atlanta
23691	CUST05463	SQL for Analysts	1	149.00	149.00	08-02-2024	Portland
23692	CUST01269	Data Governance 101	3	220.10	660.30	2024-05-18	New York
23693	CUST02641	Data Governance 101	3	220.10	660.30	2025-04-22	New York
23694	CUST04425	Hadoop Basics	4	63.01	252.04	2025-04-04	Atlanta
23695	CUST04974	Hadoop Basics	4	63.01	252.04	03/29/2024	Dallas
23696	CUST05973	ETL Pipelines 101	4	245.60	982.40	2025-03-31	Portland
23697	CUST00930	Data Governance 101	5	220.10	1100.50	18-12-2025	Dallas
23698	CUST07271	Big Data Essentials	2	421.85	843.70	2024-04-13	Denver
23699	CUST04751	Spark Intro	3	356.94	1070.82	09/06/2024	Phoenix
23700	CUST01585	Python for Data Engineers	5	289.99		2024-12-17	Miami
23701	CUST02023	Cloud Fundamentals	3	199.50	598.50	2024-11-01	Phoenix
23702	CUST02770	Data Governance 101	1	220.10		2025-03-11	Seattle
23703	CUST03451	AWS Foundations	6	310.45		06/03/2025	Houston
23704	CUST01750	NoSQL Essentials	5	199.99	999.95	2024-09-01	Austin
23705	CUST06840	AWS Foundations	2	310.45	620.90	2024-05-01	Dallas
23706	CUST04246	GenAI for Engineers	3	349.50	1048.50	2024-03-25	San Diego
23707	CUST08985	Airflow Fundamentals	6	265.75	1594.50	11/08/2025	Miami
23708	CUST03213	NoSQL Essentials	1	199.99	199.99	2024-03-28	Austin
23709	CUST04019	Spark Intro	6	356.94		2024-07-16	San Francisco
23710	CUST07198	GenAI for Engineers	6	349.50	2097.00	2025-03-06	San Francisco
23711	CUST08295	GenAI for Engineers	6	349.50	2097.00	2025-07-02	Boston
23712	CUST06700	Spark Intro	2	356.94	713.88	2025-08-07	Minneapolis
23713	CUST08591	Kafka Streaming Intro	1	399.00		2025-08-04	San Diego
23714	CUST08552	Python for Data Engineers	6	289.99		01-04-2025	Seattle
23715	CUST01794	Python for Data Engineers	4	289.99	1159.96	2024-09-11	Houston
23716	CUST05378	Data Modeling Basics	5	178.25	891.25	2024-05-25	Houston
23717	CUST02665	AWS Foundations	5	310.45	1552.25	2024-12-27	Boston
23718	CUST02632	Data Modeling Basics	2	178.25	356.50	2025-11-17	Minneapolis
23719	CUST06683	Python for Data Engineers	3	289.99	869.97	2025-05-19	Dallas
23720	CUST01764	Spark Intro	4	356.94	1427.76	06-09-2025	San Francisco
23721	CUST08772	Data Modeling Basics	4	178.25	713.00	02/14/2025	Minneapolis
23722	CUST01539	Cloud Fundamentals	6	199.50		16-12-2024	Philadelphia
23723	CUST02515	GenAI for Engineers	1	349.50	349.50	2024-10-08	Miami
23724	CUST03148	Data Warehousing 101	4	275.30		2024-01-12	Dallas
23725	CUST04767	Data Modeling Basics	1	178.25		2025-10-13	Austin
23726	CUST00871	Kafka Streaming Intro	6	399.00	2394.00	2025-06-25	Dallas
23727	CUST05031	AWS Foundations	1	310.45	310.45	06-11-2025	Philadelphia
23728	CUST01227	Airflow Fundamentals	4	265.75	1063.00	2024-04-29	Chicago
23729	CUST02941	Cloud Fundamentals	1	199.50	199.50	06/18/2024	Philadelphia
23730	CUST04815	Python for Data Engineers	4	289.99	1159.96	2024-09-14	Philadelphia
23731	CUST07690	NoSQL Essentials	4	199.99	799.96	12/11/2025	Chicago
23732	CUST06277	Data Governance 101	3	220.10	660.30	10/22/2025	Phoenix
23733	CUST05367	NoSQL Essentials	5	199.99	999.95	23-12-2025	Chicago
23734	CUST06727	Data Modeling Basics	5	178.25	891.25	22-08-2025	San Diego
23735	CUST06944	Python for Data Engineers	1	289.99	289.99	18-03-2024	Houston
23736	CUST02485	Kafka Streaming Intro	4	399.00	1596.00	2025-03-30	Chicago
23737	CUST07415	Data Modeling Basics	6	178.25	1069.50	2024/09/10	Atlanta
23738	CUST08395	ETL Pipelines 101	4	245.60		2024-12-26	Boston
23739	CUST05551	NoSQL Essentials	6	199.99		07-01-2025	Boston
23740	CUST05335	AWS Foundations	2	310.45	620.90	2025-06-19	Phoenix
23741	CUST05771	Big Data Essentials		421.85		2025-07-02	Boston
23742	CUST06627	Hadoop Basics	6	63.01	378.06	2025-10-16	New York
23743	CUST01363	NoSQL Essentials	1	199.99	199.99	2025-08-29	Boston
23744	CUST00049	Data Modeling Basics	5	178.25	891.25	2025-05-26	Portland
23745	CUST02384	Python for Data Engineers	3	289.99	869.97	02/05/2024	San Diego
23746	CUST06673	NoSQL Essentials	4	199.99	799.96	07-11-2024	Seattle
23747	CUST08193	GenAI for Engineers	3	349.50	1048.50	2024-09-14	Boston
23748	CUST03103	AWS Foundations	6	310.45	1862.70	2025-07-22	Philadelphia
23749	CUST04656	Data Governance 101	6	220.10	1320.60	2025-03-10	Phoenix
23750	CUST00544	Data Warehousing 101	5	275.30	1376.50	24-12-2024	Boston
23751	CUST03817	Hadoop Basics	3	63.01	189.03	2024-09-12	Atlanta
23752	CUST07054	NoSQL Essentials	1	199.99		27-11-2025	Houston
23753	CUST08575	GenAI for Engineers	2	349.50	699.00	2024-07-10	Austin
23754	CUST02504	Data Governance 101	3	220.10	660.30	2025-02-13	Atlanta
23755	CUST01066	ETL Pipelines 101	2	245.60	491.20	2025-11-06	Chicago
23756	CUST05649	GenAI for Engineers	3	349.50	1048.50	16-07-2024	San Francisco
23757	CUST01931	Cloud Fundamentals	1	199.50	199.50	2024/03/09	Dallas
23758	CUST07240	NoSQL Essentials	1	199.99	199.99	2024-05-02	New York
23759	CUST05528	Big Data Essentials	6	421.85	2531.10	2024/05/16	San Francisco
23760	CUST03718	Cloud Fundamentals	3	199.50	598.50	01-08-2025	New York
23761	CUST08470	GenAI for Engineers	4	349.50	1398.00	2024/06/15	Austin
23762	CUST05974	Data Modeling Basics	1	178.25	178.25	2025-08-24	Seattle
23763	CUST03664	Data Modeling Basics	5	178.25	891.25	2024-07-03	Atlanta
23764	CUST04503	SQL for Analysts	4	149.00	596.00	2025-10-17	Seattle
23765	CUST05571	AWS Foundations	6	310.45	1862.70	01/05/2025	Austin
23766	CUST08162	Data Warehousing 101	1	275.30	275.30	09/12/2024	Minneapolis
23767	CUST00039	SQL for Analysts	3	149.00	447.00	30-10-2025	Philadelphia
23768	CUST03592	Airflow Fundamentals	4	265.75	1063.00	11-02-2024	Dallas
23769	CUST05510	AWS Foundations	4	310.45	1241.80	04/15/2025	Boston
23770	CUST07380	NoSQL Essentials	3	199.99	599.97	2025-11-11	Atlanta
23771	CUST01871	Data Modeling Basics	4	178.25	713.00	2025-11-30	Dallas
23772	CUST02274	Data Modeling Basics	3	178.25	534.75	2024-12-24	Dallas
23773	CUST04097	Data Modeling Basics	3	178.25	534.75	28-12-2024	Seattle
23774	CUST07610	Data Modeling Basics	5	178.25	891.25	05/02/2024	Seattle
23775	CUST03602	Cloud Fundamentals	5	199.50	997.50	04/24/2025	Seattle
23776	CUST01371	AWS Foundations	3	310.45	931.35	05/27/2025	Minneapolis
23777	CUST02405	Hadoop Basics	3	63.01	189.03	23-03-2024	Miami
23778	CUST04947	Hadoop Basics	2	63.01	126.02	2024-05-02	Houston
23779	CUST01993	Data Modeling Basics	2	178.25	356.50	2024-03-11	Phoenix
23780	CUST07554	Cloud Fundamentals	1	199.50	199.50	04/09/2024	Dallas
23781	CUST01903	Data Warehousing 101	5	275.30	1376.50	01/02/2025	Miami
23782	CUST07956	AWS Foundations	6	310.45	1862.70	22-06-2024	Seattle
23783	CUST05392	Cloud Fundamentals	6	199.50	1197.00	2025-08-12	Atlanta
23784	CUST07543	Python for Data Engineers	3	289.99	869.97	2024-12-12	San Francisco
23785	CUST02854	NoSQL Essentials	4	199.99	799.96	2025-11-30	Philadelphia
23786	CUST01140	SQL for Analysts	4	149.00	596.00	10-04-2025	Austin
23787	CUST01218	Spark Intro	2	356.94	713.88	01/11/2025	Minneapolis
23788	CUST06833	Kafka Streaming Intro	2	399.00	798.00	2025-08-18	Portland
23789	CUST06972	SQL for Analysts	2	149.00	298.00	2024/04/24	Austin
23790	CUST04822	Data Governance 101	3	220.10	660.30	11/06/2025	Austin
23791	CUST01185	AWS Foundations	4	310.45		2025-01-26	San Diego
23792	CUST08523	Data Modeling Basics	2	178.25	356.50	2024-08-14	Austin
23793	CUST00707	Spark Intro	4	356.94	1427.76	2024-08-26	Miami
23794	CUST07850	Data Modeling Basics	3	178.25	534.75	2024-09-15	Denver
23795	CUST05449	Data Warehousing 101	1	275.30	275.30	2024-09-16	Atlanta
23796	CUST05103	ETL Pipelines 101	4	245.60	982.40	07-01-2024	New York
23797	CUST00239	NoSQL Essentials	1	199.99		2025-09-09	Denver
23798	CUST05884	Data Modeling Basics	6	178.25	1069.50	2025-03-20	Miami
23799	CUST01349	Spark Intro	5	356.94	1784.70	2025-10-04	Philadelphia
23800	CUST03248	Spark Intro	1	356.94	356.94	04-05-2024	Philadelphia
23801	CUST08367	NoSQL Essentials	3	199.99		06/20/2024	Portland
23802	CUST08334	Kafka Streaming Intro	3	399.00	1197.00	2025-04-22	Minneapolis
23803	CUST02402	NoSQL Essentials		199.99		2024-10-22	Phoenix
23804	CUST00162	Data Modeling Basics		178.25		2025/04/20	Denver
23805	CUST00299	NoSQL Essentials	5	199.99	999.95	20-12-2025	Phoenix
23806	CUST07372	AWS Foundations	3	310.45	931.35	2025-03-02	Phoenix
23807	CUST04781	Hadoop Basics	4	63.01	252.04	15-11-2024	Chicago
23808	CUST01358	Data Modeling Basics	2	178.25	356.50	01-12-2025	Atlanta
23809	CUST05728	NoSQL Essentials	4	199.99	799.96	03/31/2025	Boston
23810	CUST06990	Spark Intro	3	356.94		2024-11-11	Portland
100375	CUST06990	Spark Intro	3	356.94		2024-11-11	Portland
23811	CUST01804	Data Governance 101	1	220.10	220.10	2025-04-14	New York
23812	CUST08956	SQL for Analysts	3	149.00	447.00	05-08-2024	Austin
23813	CUST03152	Data Warehousing 101	6	275.30	1651.80	10-06-2024	Chicago
23814	CUST04331	Hadoop Basics	5	63.01	315.05	2024-03-09	Austin
23815	CUST08850	Airflow Fundamentals	5	265.75	1328.75	2024-11-21	Seattle
23816	CUST05593	Spark Intro		356.94		06/10/2024	Minneapolis
23817	CUST04105	Python for Data Engineers	3	289.99		2024-10-16	Austin
23818	CUST03492	SQL for Analysts	1	149.00		2024-05-23	Seattle
23819	CUST02201	Kafka Streaming Intro	4	399.00	1596.00	2024-01-14	Dallas
23820	CUST01479	Cloud Fundamentals	2	199.50	399.00	2024-05-19	San Francisco
23821	CUST01090	GenAI for Engineers	1	349.50		06/03/2024	Chicago
23822	CUST02693	ETL Pipelines 101	5	245.60	1228.00	2024-01-03	San Francisco
23823	CUST01759	Python for Data Engineers	2	289.99	579.98	08/28/2025	San Diego
23824	CUST02894	Big Data Essentials	4	421.85	1687.40	2024-10-11	San Diego
23825	CUST01828	Data Warehousing 101	6	275.30		2024-04-30	San Francisco
23826	CUST00673	Data Warehousing 101	2	275.30		2024/01/20	San Francisco
23827	CUST01018	AWS Foundations		310.45		28-12-2025	Minneapolis
23828	CUST07798	GenAI for Engineers		349.50		11/20/2024	Philadelphia
100376	CUST07798	GenAI for Engineers		349.50		11/20/2024	Philadelphia
23829	CUST03075	Spark Intro	5	356.94	1784.70	2025-03-31	New York
23830	CUST00722	NoSQL Essentials	6	199.99	1199.94	2025-02-15	Phoenix
23831	CUST07309	Airflow Fundamentals	3	265.75	797.25	27-08-2025	New York
23832	CUST01010	AWS Foundations	1	310.45	310.45	09/24/2024	San Francisco
23833	CUST05695	Hadoop Basics	1	63.01	63.01	2025-02-11	Portland
23834	CUST00613	AWS Foundations	6	310.45	1862.70	20-05-2024	Seattle
23835	CUST02108	Kafka Streaming Intro	1	399.00	399.00	23-03-2024	Boston
23836	CUST08394	Kafka Streaming Intro	5	399.00	1995.00	2024-05-31	Seattle
23837	CUST07836	Python for Data Engineers	1	289.99	289.99	2024-07-01	Denver
23838	CUST08679	Data Modeling Basics	4	178.25	713.00	2025-02-23	San Francisco
23839	CUST08405	Spark Intro	4	356.94	1427.76	2025-08-28	San Diego
23840	CUST06872	ETL Pipelines 101	1	245.60	245.60	01/12/2025	Houston
23841	CUST06757	Kafka Streaming Intro	6	399.00	2394.00	12/03/2025	Austin
23842	CUST06868	Kafka Streaming Intro	5	399.00		2025-03-18	Chicago
23843	CUST05906	Airflow Fundamentals	4	265.75	1063.00	03-06-2024	Denver
23844	CUST05219	Airflow Fundamentals	2	265.75	531.50	2025-04-19	Dallas
23845	CUST03036	Spark Intro	3	356.94	1070.82	2025-09-10	New York
23846	CUST06187	Spark Intro	3	356.94	1070.82	2024-06-05	San Francisco
23847	CUST07791	Cloud Fundamentals	2	199.50	399.00	2024-04-19	Minneapolis
23848	CUST08617	Python for Data Engineers	3	289.99	869.97	09-07-2025	Austin
100377	CUST08617	Python for Data Engineers	3	289.99	869.97	09-07-2025	Austin
23849	CUST03122	Data Governance 101	5	220.10	1100.50	24-03-2024	Dallas
23850	CUST04754	Kafka Streaming Intro	1	399.00	399.00	2024-11-21	Philadelphia
23851	CUST06573	Hadoop Basics	6	63.01	378.06	10/19/2025	Dallas
23852	CUST01562	Cloud Fundamentals	6	199.50	1197.00	2024-05-15	New York
23853	CUST02961	SQL for Analysts	3	149.00	447.00	26-05-2025	Boston
23854	CUST08882	Kafka Streaming Intro	3	399.00		2024-05-29	San Francisco
23855	CUST08433	Data Warehousing 101	4	275.30	1101.20	2024-09-25	Houston
23856	CUST03309	AWS Foundations	4	310.45	1241.80	2024-06-01	Phoenix
23857	CUST08197	Python for Data Engineers	2	289.99	579.98	2024-01-23	Austin
23858	CUST06030	Python for Data Engineers	3	289.99	869.97	2024-04-22	San Diego
23859	CUST04567	Data Warehousing 101	5	275.30	1376.50	2024-12-23	Chicago
23860	CUST06961	ETL Pipelines 101	4	245.60	982.40	2025-09-03	Atlanta
23861	CUST01388	Big Data Essentials	2	421.85	843.70	2025-08-26	Minneapolis
23862	CUST02360	Spark Intro	2	356.94	713.88	2025-08-31	Dallas
23863	CUST06149	Data Warehousing 101	6	275.30	1651.80	19-01-2024	San Diego
23864	CUST02957	Airflow Fundamentals	5	265.75	1328.75	29-09-2024	Dallas
23865	CUST07251	Data Governance 101	3	220.10	660.30	2024-10-20	Dallas
23866	CUST07528	Big Data Essentials	3	421.85	1265.55	2024-03-16	Atlanta
23867	CUST04625	Kafka Streaming Intro	3	399.00	1197.00	2024-07-01	Seattle
23868	CUST05192	Cloud Fundamentals	3	199.50	598.50	2025-03-15	Minneapolis
23869	CUST03546	Cloud Fundamentals	3	199.50	598.50	2024-11-01	Miami
23870	CUST03545	SQL for Analysts	6	149.00	894.00	03/07/2024	Dallas
23871	CUST04195	Data Modeling Basics	3	178.25	534.75	13-11-2025	San Francisco
23872	CUST07714	SQL for Analysts	6	149.00	894.00	2024-09-18	Philadelphia
23873	CUST07396	Airflow Fundamentals	1	265.75	265.75	14-07-2024	Dallas
23874	CUST06790	SQL for Analysts	5	149.00		2024-11-01	Chicago
23875	CUST08415	Hadoop Basics	2	63.01	126.02	11-04-2025	Austin
23876	CUST07951	SQL for Analysts	1	149.00	149.00	2025-12-17	Seattle
23877	CUST06429	Python for Data Engineers	4	289.99	1159.96	11-07-2024	Dallas
23878	CUST01685	Big Data Essentials	3	421.85	1265.55	2025-06-14	Seattle
23879	CUST05097	Kafka Streaming Intro	6	399.00	2394.00	12/17/2025	Portland
23880	CUST06128	Kafka Streaming Intro	5	399.00	1995.00	02/12/2024	New York
23881	CUST08177	Data Warehousing 101	3	275.30	825.90	2025-07-03	Atlanta
23882	CUST08181	Data Modeling Basics	3	178.25	534.75	02/13/2025	Denver
23883	CUST04323	Hadoop Basics	6	63.01	378.06	12/14/2024	Seattle
23884	CUST08922	Cloud Fundamentals	1	199.50	199.50	2024/03/03	Portland
23885	CUST05341	Airflow Fundamentals	6	265.75	1594.50	2024-03-08	Dallas
23886	CUST01055	ETL Pipelines 101	1	245.60	245.60	10/22/2024	Houston
23887	CUST01332	Data Warehousing 101	6	275.30	1651.80	2024-03-01	San Francisco
23888	CUST01014	GenAI for Engineers	6	349.50	2097.00	2024-12-12	Miami
23889	CUST04773	SQL for Analysts	3	149.00		2024-05-25	Minneapolis
23890	CUST06364	Data Governance 101	3	220.10	660.30	2024-10-04	Austin
23891	CUST02859	NoSQL Essentials	6	199.99		2025-09-21	Boston
23892	CUST00119	AWS Foundations	5	310.45	1552.25	2025-05-01	Phoenix
23893	CUST07123	SQL for Analysts	4	149.00	596.00	2025-12-26	Minneapolis
23894	CUST02440	Data Warehousing 101	1	275.30	275.30	2024-09-22	Seattle
23895	CUST01651	Kafka Streaming Intro	3	399.00	1197.00	2024-11-26	Boston
23896	CUST06604	Data Governance 101	6	220.10	1320.60	03/14/2024	Seattle
23897	CUST06317	GenAI for Engineers	4	349.50	1398.00	2025-08-12	Dallas
23898	CUST00255	Data Governance 101	2	220.10		09-03-2025	Chicago
23899	CUST06148	Data Governance 101	6	220.10	1320.60	2025-10-21	Dallas
23900	CUST03954	Hadoop Basics		63.01		2025/07/04	Philadelphia
23901	CUST05470	Spark Intro	3	356.94	1070.82	2025-11-05	Portland
23902	CUST03574	Data Modeling Basics	5	178.25	891.25	07/24/2024	Atlanta
23903	CUST00711	Data Modeling Basics	1	178.25	178.25	2024-10-17	San Diego
23904	CUST03643	Data Modeling Basics	3	178.25	534.75	09/29/2024	Phoenix
23905	CUST02677	Kafka Streaming Intro	6	399.00	2394.00	2024-12-16	Portland
23906	CUST04203	Airflow Fundamentals	6	265.75	1594.50	2025-08-16	Houston
23907	CUST06670	GenAI for Engineers	3	349.50	1048.50	04-07-2025	Chicago
23908	CUST01148	Data Warehousing 101	1	275.30	275.30	05/08/2024	Dallas
23909	CUST01660	ETL Pipelines 101	5	245.60	1228.00	2024-04-25	Houston
23910	CUST08680	Spark Intro	1	356.94	356.94	2024-11-26	Austin
23911	CUST04722	Python for Data Engineers	4	289.99	1159.96	2025-06-02	Boston
23912	CUST01273	Data Governance 101	5	220.10	1100.50	06-02-2024	New York
23913	CUST06250	ETL Pipelines 101	4	245.60	982.40	2025-05-17	Minneapolis
23914	CUST01036	Hadoop Basics	3	63.01	189.03	2025/02/23	Philadelphia
23915	CUST06183	Python for Data Engineers	3	289.99	869.97	2025-03-28	Philadelphia
23916	CUST07985	AWS Foundations	1	310.45	310.45	2024/02/21	Chicago
23917	CUST01162	AWS Foundations	2	310.45		2025/03/24	New York
23918	CUST04357	ETL Pipelines 101	2	245.60	491.20	2025-10-23	San Diego
23919	CUST06908	AWS Foundations	1	310.45	310.45	2024-11-10	New York
23920	CUST03753	Kafka Streaming Intro	4	399.00	1596.00	2024-08-22	Philadelphia
23921	CUST08323	NoSQL Essentials	6	199.99	1199.94	2025-05-10	New York
23922	CUST04628	NoSQL Essentials	6	199.99	1199.94	02-02-2024	Denver
23923	CUST07751	Python for Data Engineers		289.99		2025-02-11	Philadelphia
23924	CUST01143	Spark Intro	3	356.94	1070.82	2024-04-19	Boston
23925	CUST06010	Data Governance 101	1	220.10	220.10	2024-05-13	New York
